,Model,Compressor,error_bound,epochs,miou,class,iou,run
1165,unet,sz3,1E-3,10,0.0009700777542365968,fence,0.004377113749286718,8
1166,unet,sz3,1E-3,10,0.0009700777542365968,pole,0.0014717533672312984,8
1167,unet,sz3,1E-3,10,0.0009700777542365968,traffic light,0.0,8
1168,unet,sz3,1E-3,10,0.0009700777542365968,traffic sign,0.00013453313492620565,8
1169,unet,sz3,1E-3,10,0.0009700777542365968,vegetation,2.1259850731780108e-05,8
1170,unet,sz3,1E-3,10,0.0009700777542365968,terrain,0.0009445832411715008,8
1171,unet,sz3,1E-3,10,0.0009700777542365968,sky,0.0043711968135729026,8
1172,unet,sz3,1E-3,10,0.0009700777542365968,person,0.008743988507900818,8
1173,unet,sz3,1E-3,10,0.0009700777542365968,rider,0.00020334207220096007,8
1174,unet,sz3,1E-3,10,0.0009700777542365968,car,0.0,8
1175,unet,sz3,1E-3,10,0.0009700777542365968,truck,0.0,8
1176,unet,sz3,1E-3,10,0.0009700777542365968,bus,0.0,8
1177,unet,sz3,1E-3,10,0.0009700777542365968,train,0.0004532367579327224,8
1178,unet,sz3,1E-3,10,0.0009700777542365968,motorcycle,0.0,8
1179,unet,sz3,1E-3,10,0.0009700777542365968,bicycle,0.0,8
1180,unet,sz3,1E-3,10,0.0009780413099784004,unlabeled,9.87574896974776e-06,9
1181,unet,sz3,1E-3,10,0.0009780413099784004,road,0.00380931639021172,9
1182,unet,sz3,1E-3,10,0.0009780413099784004,sidewalk,1.6557588950127437e-05,9
1183,unet,sz3,1E-3,10,0.0009780413099784004,building,0.0020715383238682247,9
1184,unet,sz3,1E-3,10,0.0009780413099784004,wall,0.007862165866560139,9
1185,unet,sz3,1E-3,10,0.0009780413099784004,fence,0.003832198622039219,9
1186,unet,sz3,1E-3,10,0.0009780413099784004,pole,0.001309837488767382,9
1187,unet,sz3,1E-3,10,0.0009780413099784004,traffic light,0.0,9
