8.872607421875000000e+01,1.118181228637695312e+02,8.872607421875000000e+01
8.998325347900390625e+01,1.130752868652343750e+02,8.998325347900390625e+01
9.105649566650390625e+01,1.141485366821289062e+02,9.105649566650390625e+01
9.141909027099609375e+01,1.145111236572265625e+02,9.141909027099609375e+01
9.158194732666015625e+01,1.146739883422851562e+02,9.158194732666015625e+01
9.150518035888671875e+01,1.145972137451171875e+02,9.150518035888671875e+01
9.130845642089843750e+01,1.144004974365234375e+02,9.130845642089843750e+01
9.110936737060546875e+01,1.142014083862304688e+02,9.110936737060546875e+01
9.087433624267578125e+01,1.139663772583007812e+02,9.087433624267578125e+01
9.060353088378906250e+01,1.136955795288085938e+02,9.060353088378906250e+01
9.031341552734375000e+01,1.134054565429687500e+02,9.031341552734375000e+01
8.999494934082031250e+01,1.130869827270507812e+02,8.999494934082031250e+01
8.972484588623046875e+01,1.128168792724609375e+02,8.972484588623046875e+01
8.952793121337890625e+01,1.126199645996093750e+02,8.952793121337890625e+01
8.955077362060546875e+01,1.126428222656250000e+02,8.955077362060546875e+01
9.005271911621093750e+01,1.131447677612304688e+02,9.005271911621093750e+01
9.072037506103515625e+01,1.138124160766601562e+02,9.072037506103515625e+01
9.141786956787109375e+01,1.145099105834960938e+02,9.141786956787109375e+01
9.187189483642578125e+01,1.149639358520507812e+02,9.187189483642578125e+01
9.156280517578125000e+01,1.146548461914062500e+02,9.156280517578125000e+01
9.109365844726562500e+01,1.141856994628906250e+02,9.109365844726562500e+01
9.073503875732421875e+01,1.138270874023437500e+02,9.073503875732421875e+01
9.096467590332031250e+01,1.140567245483398438e+02,9.096467590332031250e+01
9.269631195068359375e+01,1.157883529663085938e+02,9.269631195068359375e+01
9.489247131347656250e+01,1.179845123291015625e+02,9.489247131347656250e+01
9.698348236083984375e+01,9.698348236083984375e+01,9.698348236083984375e+01
9.847975921630859375e+01,9.847975921630859375e+01,9.847975921630859375e+01
9.846405792236328125e+01,9.846405792236328125e+01,9.846405792236328125e+01
9.764978790283203125e+01,1.207418289184570312e+02,9.764978790283203125e+01
9.641915893554687500e+01,1.195111999511718750e+02,9.641915893554687500e+01
9.484860992431640625e+01,1.179406585693359375e+02,9.484860992431640625e+01
9.319294738769531250e+01,1.157437744140625000e+02,9.211049652099609375e+01
9.129927062988281250e+01,1.143913192749023438e+02,9.129927062988281250e+01
8.909116363525390625e+01,1.154305343627929688e+02,9.558580780029296875e+01
8.659410095214843750e+01,1.183456573486328125e+02,1.039131393432617188e+02
8.944061279296875000e+01,1.157799682617187500e+02,9.593524932861328125e+01
9.142115783691406250e+01,1.145131988525390625e+02,9.142115783691406250e+01
9.262626647949218750e+01,1.146358642578125000e+02,9.046138000488281250e+01
9.278431701660156250e+01,1.158763580322265625e+02,9.278431701660156250e+01
9.135208892822265625e+01,1.187738876342773438e+02,1.000116119384765625e+02
8.923497009277343750e+01,1.209865341186523438e+02,1.065540008544921875e+02
8.694133758544921875e+01,1.192341232299804688e+02,1.053428115844726562e+02
8.511894989013671875e+01,1.168705215454101562e+02,1.024379882812500000e+02
8.488219451904296875e+01,1.166337432861328125e+02,1.022012176513671875e+02
8.533949279785156250e+01,1.170910491943359375e+02,1.026585235595703125e+02
8.600445556640625000e+01,1.182972412109375000e+02,1.044059371948242188e+02
8.677595520019531250e+01,1.185275268554687500e+02,1.040949935913085938e+02
8.734034729003906250e+01,1.147621459960937500e+02,9.599987030029296875e+01
8.784882354736328125e+01,1.109408721923828125e+02,8.784882354736328125e+01
8.837459564208984375e+01,1.109254150390625000e+02,8.729216003417968750e+01
8.883802795410156250e+01,1.119300689697265625e+02,8.883802795410156250e+01
8.916107940673828125e+01,1.122531204223632812e+02,8.916107940673828125e+01
8.941217041015625000e+01,1.125042190551757812e+02,8.941217041015625000e+01
8.963056945800781250e+01,1.127226104736328125e+02,8.963056945800781250e+01
8.982577514648437500e+01,1.129178161621093750e+02,8.982577514648437500e+01
9.002163696289062500e+01,1.131136779785156250e+02,9.002163696289062500e+01
9.021440887451171875e+01,1.133064575195312500e+02,9.021440887451171875e+01
9.040326690673828125e+01,1.134953155517578125e+02,9.040326690673828125e+01
9.060332489013671875e+01,1.136953735351562500e+02,9.060332489013671875e+01
9.083472442626953125e+01,1.139267730712890625e+02,9.083472442626953125e+01
9.108148956298828125e+01,1.141735382080078125e+02,9.108148956298828125e+01
9.133502197265625000e+01,1.144270706176757812e+02,9.133502197265625000e+01
9.159337615966796875e+01,1.146854248046875000e+02,9.159337615966796875e+01
9.185056304931640625e+01,1.149426116943359375e+02,9.185056304931640625e+01
9.211009979248046875e+01,1.152021331787109375e+02,9.211009979248046875e+01
9.237370300292968750e+01,1.154657440185546875e+02,9.237370300292968750e+01
9.264080810546875000e+01,1.157328491210937500e+02,9.264080810546875000e+01
9.291282653808593750e+01,1.160048675537109375e+02,9.291282653808593750e+01
9.318717193603515625e+01,1.162792282104492188e+02,9.318717193603515625e+01
9.346414947509765625e+01,1.165561904907226562e+02,9.346414947509765625e+01
9.374288177490234375e+01,1.168349304199218750e+02,9.374288177490234375e+01
9.402281188964843750e+01,1.171148529052734375e+02,9.402281188964843750e+01
9.430345153808593750e+01,1.173955001831054688e+02,9.430345153808593750e+01
9.458442687988281250e+01,1.176764678955078125e+02,9.458442687988281250e+01
9.486492156982421875e+01,1.179569625854492188e+02,9.486492156982421875e+01
9.514387512207031250e+01,1.182359237670898438e+02,9.514387512207031250e+01
9.542173004150390625e+01,1.185137710571289062e+02,9.542173004150390625e+01
9.569863891601562500e+01,1.187906875610351562e+02,9.569863891601562500e+01
9.597425842285156250e+01,1.190663146972656250e+02,9.597425842285156250e+01
9.624823760986328125e+01,1.193402786254882812e+02,9.624823760986328125e+01
9.652079772949218750e+01,1.196128387451171875e+02,9.652079772949218750e+01
9.679183959960937500e+01,1.198838882446289062e+02,9.679183959960937500e+01
9.706208038330078125e+01,1.201541290283203125e+02,9.706208038330078125e+01
9.733303070068359375e+01,1.204250793457031250e+02,9.733303070068359375e+01
9.760222625732421875e+01,1.206942596435546875e+02,9.760222625732421875e+01
9.787033081054687500e+01,1.209623718261718750e+02,9.787033081054687500e+01
9.812947082519531250e+01,1.212215042114257812e+02,9.812947082519531250e+01
9.836431884765625000e+01,1.214563674926757812e+02,9.836431884765625000e+01
9.859780883789062500e+01,1.216898498535156250e+02,9.859780883789062500e+01
9.883635711669921875e+01,1.219284057617187500e+02,9.883635711669921875e+01
9.911406707763671875e+01,1.222061004638671875e+02,9.911406707763671875e+01
9.949530792236328125e+01,1.225873489379882812e+02,9.949530792236328125e+01
9.989564514160156250e+01,1.229876861572265625e+02,9.989564514160156250e+01
1.002657165527343750e+02,1.002657165527343750e+02,1.002657165527343750e+02
1.005647201538085938e+02,1.005647201538085938e+02,1.005647201538085938e+02
1.007210693359375000e+02,1.007210693359375000e+02,1.007210693359375000e+02
1.007777099609375000e+02,1.007777099609375000e+02,1.007777099609375000e+02
1.007561340332031250e+02,1.007561340332031250e+02,1.007561340332031250e+02
1.006491470336914062e+02,1.006491470336914062e+02,1.006491470336914062e+02
9.933081054687500000e+01,9.933081054687500000e+01,9.933081054687500000e+01
9.807207489013671875e+01,1.211641159057617188e+02,9.807207489013671875e+01
9.690178680419921875e+01,1.199938354492187500e+02,9.690178680419921875e+01
9.573341369628906250e+01,1.188254623413085938e+02,9.573341369628906250e+01
9.439385223388671875e+01,1.174858932495117188e+02,9.439385223388671875e+01
9.317157745361328125e+01,1.162636184692382812e+02,9.317157745361328125e+01
9.220872497558593750e+01,1.153007659912109375e+02,9.220872497558593750e+01
9.177130126953125000e+01,1.148633346557617188e+02,9.177130126953125000e+01
9.233361816406250000e+01,1.154256591796875000e+02,9.233361816406250000e+01
9.341286468505859375e+01,1.165049133300781250e+02,9.341286468505859375e+01
9.470597076416015625e+01,1.177980194091796875e+02,9.470597076416015625e+01
9.614808654785156250e+01,1.192401351928710938e+02,9.614808654785156250e+01
9.761375427246093750e+01,1.207057876586914062e+02,9.761375427246093750e+01
9.898172760009765625e+01,9.898172760009765625e+01,9.898172760009765625e+01
1.001887054443359375e+02,1.001887054443359375e+02,1.001887054443359375e+02
1.009353256225585938e+02,1.009353256225585938e+02,1.009353256225585938e+02
1.007461471557617188e+02,1.007461471557617188e+02,1.007461471557617188e+02
1.000859832763671875e+02,1.000859832763671875e+02,1.000859832763671875e+02
9.924163055419921875e+01,9.924163055419921875e+01,9.924163055419921875e+01
9.827189636230468750e+01,9.827189636230468750e+01,9.827189636230468750e+01
9.729971313476562500e+01,9.729971313476562500e+01,9.729971313476562500e+01
9.641950225830078125e+01,9.641950225830078125e+01,9.641950225830078125e+01
9.567940521240234375e+01,1.187714462280273438e+02,9.567940521240234375e+01
9.534120941162109375e+01,1.184332504272460938e+02,9.534120941162109375e+01
9.581989288330078125e+01,9.581989288330078125e+01,9.581989288330078125e+01
9.670416259765625000e+01,9.670416259765625000e+01,9.670416259765625000e+01
9.772100830078125000e+01,9.772100830078125000e+01,9.772100830078125000e+01
9.887054443359375000e+01,9.887054443359375000e+01,9.887054443359375000e+01
1.001511383056640625e+02,1.001511383056640625e+02,1.001511383056640625e+02
1.012949600219726562e+02,1.012949600219726562e+02,1.012949600219726562e+02
1.020000839233398438e+02,1.020000839233398438e+02,1.020000839233398438e+02
1.023671722412109375e+02,1.023671722412109375e+02,1.023671722412109375e+02
1.006418457031250000e+02,1.006418457031250000e+02,1.006418457031250000e+02
9.885202026367187500e+01,9.885202026367187500e+01,9.885202026367187500e+01
9.670094299316406250e+01,9.670094299316406250e+01,9.670094299316406250e+01
9.507887268066406250e+01,1.181709136962890625e+02,9.507887268066406250e+01
9.515673065185546875e+01,9.515673065185546875e+01,9.515673065185546875e+01
9.579572296142578125e+01,9.579572296142578125e+01,9.579572296142578125e+01
9.643363189697265625e+01,9.643363189697265625e+01,9.643363189697265625e+01
9.651158142089843750e+01,9.651158142089843750e+01,9.651158142089843750e+01
9.489573669433593750e+01,9.489573669433593750e+01,9.489573669433593750e+01
9.274872589111328125e+01,1.158407745361328125e+02,9.274872589111328125e+01
9.066601562500000000e+01,1.137580490112304688e+02,9.066601562500000000e+01
8.921530151367187500e+01,1.123073348999023438e+02,8.921530151367187500e+01
8.951755523681640625e+01,1.126095962524414062e+02,8.951755523681640625e+01
9.050839233398437500e+01,1.136004333496093750e+02,9.050839233398437500e+01
9.162026214599609375e+01,1.147123031616210938e+02,9.162026214599609375e+01
9.248358154296875000e+01,1.155756225585937500e+02,9.248358154296875000e+01
9.233087158203125000e+01,1.154229202270507812e+02,9.233087158203125000e+01
9.178825378417968750e+01,1.148802947998046875e+02,9.178825378417968750e+01
9.120082092285156250e+01,1.142928695678710938e+02,9.120082092285156250e+01
9.064414978027343750e+01,1.137361984252929688e+02,9.064414978027343750e+01
9.034010314941406250e+01,1.134321517944335938e+02,9.034010314941406250e+01
9.019496917724609375e+01,1.132870101928710938e+02,9.019496917724609375e+01
9.016599273681640625e+01,1.132580337524414062e+02,9.016599273681640625e+01
9.032215118408203125e+01,1.134141921997070312e+02,9.032215118408203125e+01
9.073732757568359375e+01,1.138293762207031250e+02,9.073732757568359375e+01
9.135405731201171875e+01,1.144460983276367188e+02,9.135405731201171875e+01
9.214155578613281250e+01,1.152335891723632812e+02,9.214155578613281250e+01
9.309365081787109375e+01,1.161856994628906250e+02,9.309365081787109375e+01
9.418984985351562500e+01,1.172818832397460938e+02,9.418984985351562500e+01
9.544245147705078125e+01,1.185344924926757812e+02,9.544245147705078125e+01
9.685761260986328125e+01,1.199496612548828125e+02,9.685761260986328125e+01
9.843328857421875000e+01,9.843328857421875000e+01,9.843328857421875000e+01
9.795516967773437500e+01,1.210472183227539062e+02,9.795516967773437500e+01
9.749796295166015625e+01,9.749796295166015625e+01,9.749796295166015625e+01
9.706184387207031250e+01,1.201538925170898438e+02,9.706184387207031250e+01
9.664623260498046875e+01,1.197382812500000000e+02,9.664623260498046875e+01
9.624989318847656250e+01,1.193419342041015625e+02,9.624989318847656250e+01
9.587485504150390625e+01,1.189668960571289062e+02,9.587485504150390625e+01
9.552170562744140625e+01,1.186137542724609375e+02,9.552170562744140625e+01
9.519349670410156250e+01,1.182855453491210938e+02,9.519349670410156250e+01
9.489584350585937500e+01,1.179878845214843750e+02,9.489584350585937500e+01
9.462151336669921875e+01,1.177135543823242188e+02,9.462151336669921875e+01
9.435887908935546875e+01,1.174509201049804688e+02,9.435887908935546875e+01
9.412665557861328125e+01,1.172187042236328125e+02,9.412665557861328125e+01
9.396303558349609375e+01,1.170550842285156250e+02,9.396303558349609375e+01
9.379790496826171875e+01,1.168899612426757812e+02,9.379790496826171875e+01
9.360932922363281250e+01,1.167013702392578125e+02,9.360932922363281250e+01
9.329092407226562500e+01,1.163829574584960938e+02,9.329092407226562500e+01
9.264583587646484375e+01,1.157378845214843750e+02,9.264583587646484375e+01
9.192348480224609375e+01,1.150155181884765625e+02,9.192348480224609375e+01
9.134747314453125000e+01,1.144395141601562500e+02,9.134747314453125000e+01
9.079823303222656250e+01,1.138902816772460938e+02,9.079823303222656250e+01
9.001029205322265625e+01,1.131023406982421875e+02,9.001029205322265625e+01
8.964492034912109375e+01,1.127369537353515625e+02,8.964492034912109375e+01
8.993002319335937500e+01,1.130220718383789062e+02,8.993002319335937500e+01
9.190015411376953125e+01,1.149921951293945312e+02,9.190015411376953125e+01
9.742646026611328125e+01,1.212401275634765625e+02,9.886971282958984375e+01
1.042269897460937500e+02,1.273190307617187500e+02,1.042269897460937500e+02
1.110703964233398438e+02,1.283894195556640625e+02,9.952437591552734375e+01
1.166758956909179688e+02,1.282219085693359375e+02,9.358385467529296875e+01
1.186872634887695312e+02,1.295116577148437500e+02,9.415196990966796875e+01
1.190994033813476562e+02,1.306454315185546875e+02,9.600734710693359375e+01
1.192729492187500000e+02,1.308189697265625000e+02,9.618090057373046875e+01
1.187543563842773438e+02,1.303003692626953125e+02,9.566232299804687500e+01
1.195489883422851562e+02,1.310950012207031250e+02,9.645694732666015625e+01
1.202518005371093750e+02,1.317978057861328125e+02,9.715975189208984375e+01
1.209256591796875000e+02,1.324716796875000000e+02,9.783363342285156250e+01
1.213819122314453125e+02,1.329279327392578125e+02,9.828987884521484375e+01
1.213693542480468750e+02,1.329153594970703125e+02,9.827731323242187500e+01
1.211384506225585938e+02,1.326844635009765625e+02,9.804640197753906250e+01
1.208267974853515625e+02,1.323728179931640625e+02,9.773474884033203125e+01
1.205219345092773438e+02,1.320679473876953125e+02,9.742989349365234375e+01
1.203993301391601562e+02,1.319453582763671875e+02,9.730728912353515625e+01
1.203328247070312500e+02,1.318788452148437500e+02,9.724078369140625000e+01
1.202583618164062500e+02,1.318043823242187500e+02,9.716632080078125000e+01
1.201650848388671875e+02,1.317111053466796875e+02,9.707304382324218750e+01
1.200066223144531250e+02,1.315526428222656250e+02,9.691458892822265625e+01
1.198254623413085938e+02,1.313714752197265625e+02,9.673341369628906250e+01
1.196440353393554688e+02,1.311900634765625000e+02,9.655200958251953125e+01
1.194760742187500000e+02,1.310221099853515625e+02,9.638404083251953125e+01
1.193508834838867188e+02,1.308968963623046875e+02,9.625884246826171875e+01
1.192440109252929688e+02,1.307900085449218750e+02,9.615195465087890625e+01
1.191416854858398438e+02,1.306877136230468750e+02,9.604963684082031250e+01
1.190411987304687500e+02,1.305872192382812500e+02,9.594914245605468750e+01
1.189346771240234375e+02,1.304806823730468750e+02,9.584261322021484375e+01
1.188238067626953125e+02,1.303698120117187500e+02,9.573175811767578125e+01
1.187095031738281250e+02,1.302555084228515625e+02,9.561744689941406250e+01
1.185863571166992188e+02,1.301323699951171875e+02,9.549430847167968750e+01
1.184467315673828125e+02,1.299927520751953125e+02,9.535469818115234375e+01
1.182983932495117188e+02,1.298443908691406250e+02,9.520632934570312500e+01
1.181456298828125000e+02,1.296916503906250000e+02,9.505358886718750000e+01
1.179909820556640625e+02,1.295369873046875000e+02,9.489894104003906250e+01
1.178393630981445312e+02,1.293853607177734375e+02,9.474731445312500000e+01
1.176877975463867188e+02,1.292337951660156250e+02,9.459574127197265625e+01
1.175348129272460938e+02,1.290808410644531250e+02,9.444276428222656250e+01
1.173809127807617188e+02,1.289269256591796875e+02,9.428885650634765625e+01
1.172438201904296875e+02,1.287898406982421875e+02,9.415176391601562500e+01
1.171099090576171875e+02,1.286559143066406250e+02,9.401786041259765625e+01
1.169768981933593750e+02,1.285229187011718750e+02,9.388484954833984375e+01
1.168516769409179688e+02,1.283976898193359375e+02,9.375963592529296875e+01
1.167480087280273438e+02,1.282940216064453125e+02,9.365596008300781250e+01
1.166429443359375000e+02,1.281889495849609375e+02,9.355089569091796875e+01
1.165296249389648438e+02,1.280756378173828125e+02,9.343756866455078125e+01
1.163735504150390625e+02,1.279195556640625000e+02,9.328150939941406250e+01
1.161103363037109375e+02,1.273857421875000000e+02,9.247706604003906250e+01
1.158228149414062500e+02,1.273688354492187500e+02,9.273077392578125000e+01
1.155730438232421875e+02,1.295545349121093750e+02,9.735195922851562500e+01
1.153590774536132812e+02,1.312348480224609375e+02,1.009265441894531250e+02
1.151679000854492188e+02,1.291493988037109375e+02,9.694683074951171875e+01
1.150949172973632812e+02,1.266409454345703125e+02,9.200288391113281250e+01
1.151789245605468750e+02,1.264543457031250000e+02,9.154566955566406250e+01
1.155768585205078125e+02,1.271228866577148438e+02,9.248481750488281250e+01
1.165614166259765625e+02,1.281074371337890625e+02,9.346936798095703125e+01
1.178241119384765625e+02,1.293701171875000000e+02,9.473205566406250000e+01
1.191605300903320312e+02,1.307065429687500000e+02,9.606848907470703125e+01
1.205311584472656250e+02,1.320771789550781250e+02,9.743911743164062500e+01
1.218747863769531250e+02,1.334207916259765625e+02,9.878273773193359375e+01
1.230519638061523438e+02,1.345979766845703125e+02,9.995991516113281250e+01
1.239938049316406250e+02,1.355398254394531250e+02,1.009017639160156250e+02
1.244274826049804688e+02,1.359734954833984375e+02,1.013354415893554688e+02
1.239076385498046875e+02,1.354536437988281250e+02,1.008155822753906250e+02
1.228829345703125000e+02,1.113369064331054688e+02,9.979087829589843750e+01
1.216302719116210938e+02,1.331762847900390625e+02,9.853823089599609375e+01
1.202197265625000000e+02,1.317657470703125000e+02,9.712768554687500000e+01
1.187897186279296875e+02,1.303357238769531250e+02,9.569766998291015625e+01
1.174119873046875000e+02,1.289579925537109375e+02,9.431993865966796875e+01
1.162191314697265625e+02,1.277651519775390625e+02,9.312709045410156250e+01
1.151669616699218750e+02,1.267129898071289062e+02,9.207492828369140625e+01
1.149194335937500000e+02,1.264654617309570312e+02,9.182739257812500000e+01
1.148859252929687500e+02,1.264319534301757812e+02,9.179389190673828125e+01
1.151037521362304688e+02,1.266497726440429688e+02,9.201171875000000000e+01
1.154610290527343750e+02,1.270070495605468750e+02,9.236899566650390625e+01
1.158541412353515625e+02,1.274001693725585938e+02,9.276210784912109375e+01
1.162956008911132812e+02,1.278416137695312500e+02,9.320355224609375000e+01
1.167863159179687500e+02,1.283323059082031250e+02,9.369424438476562500e+01
1.172574462890625000e+02,1.288034667968750000e+02,9.416539001464843750e+01
1.176169967651367188e+02,1.291630096435546875e+02,9.452493286132812500e+01
1.179355773925781250e+02,1.294815979003906250e+02,9.484353637695312500e+01
1.182524261474609375e+02,1.297984466552734375e+02,9.516039276123046875e+01
1.185698394775390625e+02,1.301158752441406250e+02,9.547781372070312500e+01
1.189031219482421875e+02,1.304491424560546875e+02,9.581108093261718750e+01
1.192525024414062500e+02,1.307985229492187500e+02,9.616045379638671875e+01
1.196146163940429688e+02,1.311606292724609375e+02,9.652256774902343750e+01
1.200155334472656250e+02,1.315615539550781250e+02,9.692348480224609375e+01
1.204995956420898438e+02,1.320456085205078125e+02,9.740754699707031250e+01
1.210085830688476562e+02,1.325545959472656250e+02,9.791653442382812500e+01
1.214738388061523438e+02,1.330198516845703125e+02,9.838179779052734375e+01
1.219710464477539062e+02,1.335170745849609375e+02,9.887900543212890625e+01
1.226584167480468750e+02,1.342044219970703125e+02,9.956637573242187500e+01
1.232195358276367188e+02,1.347655639648437500e+02,1.001275100708007812e+02
1.235521087646484375e+02,1.350981292724609375e+02,1.004600753784179688e+02
1.231721801757812500e+02,1.347182006835937500e+02,1.000801391601562500e+02
1.211909713745117188e+02,1.327369842529296875e+02,9.809891510009765625e+01
1.187206878662109375e+02,1.302667083740234375e+02,9.562863922119140625e+01
1.164079208374023438e+02,1.279539260864257812e+02,9.331586456298828125e+01
1.147608413696289062e+02,1.263068542480468750e+02,9.166879272460937500e+01
1.146840591430664062e+02,1.262300872802734375e+02,9.159201812744140625e+01
1.156348266601562500e+02,1.271808471679687500e+02,9.254277801513671875e+01
1.173417358398437500e+02,1.288877410888671875e+02,9.424969482421875000e+01
1.198952636718750000e+02,1.314412841796875000e+02,9.680321502685546875e+01
1.199326553344726562e+02,1.314786682128906250e+02,9.684061431884765625e+01
1.199554214477539062e+02,1.315014495849609375e+02,9.686338043212890625e+01
1.199636459350585938e+02,1.315096740722656250e+02,9.687159729003906250e+01
